RUNTIME,RPM,MPH,MAP,PSI,BRO,VAC,VE%,TPS,CTS,IAT,I/C,O2,G/S,SA,Rt,KnkCt,sPW,aPW,DC%,Sf,Ay,Ae,De,Id,Hw,Pe,Dc,Cl,Ln,Fn,Ac,Tc,Cp,Eg,Gr,Cl,INT,BLM,BPC,IAC,AFR,WB,dTPS,tpsAE,dMAP,mapAE,aePW,WB_0,
00:02:23, 712,  0, 36,  0, 98, 62, 37,  0,109, 69,107, 751, 15,27, 0,    0, 1.556, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 26,12.0,13.2, 0.0, 0.000, 0.3, 0.000, 0.000,13.2,
00:02:23, 712,  0, 36,  0, 98, 63, 38,  0,109, 69,107, 738, 15,27, 0,    0, 1.617, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 26,12.0,13.2, 0.0, 0.000, 0.0, 0.000, 0.000,13.2,
00:02:23, 725,  0, 35,  0, 98, 63, 38,  0,109, 69,107, 747, 16,26, 0,    0, 1.556, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 26,12.0,13.2, 0.0, 0.000, 0.0, 0.000, 0.000,13.2,
00:02:23, 712,  0, 35,  0, 98, 63, 38,  0,109, 69,107, 751, 16,27, 0,    0, 1.617, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 26,12.0,13.2, 0.0, 0.000, 0.0, 0.000, 0.000,13.2,
00:02:23, 725,  0, 36,  0, 98, 63, 39,  0,109, 69,107, 751, 16,26, 0,    0, 1.617, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 26,12.0,13.2, 0.0, 0.000, 0.0, 0.000, 0.000,13.2,
00:02:24, 700,  0, 36,  0, 98, 63, 38,  0,109, 69,107, 751, 15,27, 0,    0, 1.617, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 26,12.0,13.2, 0.0, 0.000, 0.0, 0.000, 0.000,13.2,
00:02:24, 700,  0, 36,  0, 98, 63, 37,  0,109, 69,107, 751, 15,27, 0,    0, 1.556, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 26,12.0,13.2, 0.0, 0.000, 0.0, 0.000, 0.000,13.2,
00:02:24, 712,  0, 35,  0, 98, 63, 37,  0,109, 69,107, 751, 15,27, 0,    0, 1.556, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 26,12.0,13.2, 0.0, 0.000, 0.0, 0.000, 0.000,13.2,
00:02:24, 712,  0, 35,  0, 98, 63, 38,  0,109, 69,107, 751, 15,27, 0,    0, 1.617, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 26,12.0,13.2, 0.0, 0.000, 0.0, 0.000, 0.000,13.2,
00:02:24, 700,  0, 36,  0, 98, 62, 39,  0,109, 69,107, 756, 15,28, 0,    0, 1.678, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 26,12.0,13.2, 0.0, 0.000, 0.3, 0.000, 0.000,13.2,
00:02:24, 700,  0, 36,  0, 98, 62, 39,  0,109, 69,107, 751, 16,27, 0,    0, 1.648, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 26,12.0,13.2, 0.0, 0.000, 0.0, 0.000, 0.000,13.2,
00:02:24, 700,  0, 36,  0, 98, 62, 38,  0,109, 71,107, 751, 15,28, 0,    0, 1.617, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 26,12.0,13.2, 0.0, 0.000, 0.0, 0.000, 0.000,13.2,
00:02:24, 712,  0, 36,  0, 98, 62, 38,  0,109, 71,107, 756, 15,27, 0,    0, 1.648, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 26,12.0,13.2, 0.0, 0.000, 0.3, 0.000, 0.000,13.2,
00:02:24, 712,  0, 36,  0, 98, 62, 39,  0,109, 69,107, 751, 16,27, 0,    0, 1.648, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 26,12.0,12.9, 0.0, 0.000, 0.3, 0.000, 0.000,12.9,
00:02:24, 712,  0, 36,  0, 98, 62, 38,  0,109, 69,107, 751, 15,27, 0,    0, 1.617, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 26,12.0,13.2, 0.0, 0.000, 0.3, 0.000, 0.000,13.2,
00:02:24, 712,  0, 36,  0, 98, 62, 39,  0,109, 69,107, 756, 15,27, 0,    0, 1.617, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 26,12.0,13.2, 0.0, 0.000, 0.0, 0.000, 0.000,13.2,
00:02:24, 725,  0, 36,  0, 98, 63, 38,  0,109, 69,107, 756, 16,26, 0,    0, 1.556, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 26,12.0,13.1, 0.0, 0.000, 0.0, 0.000, 0.000,13.1,
00:02:24, 700,  0, 35,  0, 98, 63, 37,  0,109, 69,107, 751, 16,28, 0,    0, 1.556, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 26,12.0,13.2, 0.0, 0.000, 0.0, 0.000, 0.000,13.2,
00:02:24, 712,  0, 35,  0, 98, 63, 36,  0,109, 69,107, 751, 15,27, 0,    0, 1.526, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 26,12.0,13.2, 0.0, 0.000, 0.0, 0.000, 0.000,13.2,
00:02:24, 737,  0, 35,  0, 98, 63, 38,  0,109, 69,107, 743, 16,25, 0,    0, 1.556, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.2, 0.0, 0.000, 0.0, 0.000, 0.000,13.2,
00:02:24, 712,  0, 36,  0, 98, 63, 37,  0,109, 69,107, 751, 15,27, 0,    0, 1.556, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.2, 0.0, 0.000, 0.0, 0.000, 0.000,13.2,
00:02:24, 725,  0, 36,  0, 98, 63, 38,  0,109, 69,107, 751, 16,26, 0,    0, 1.556, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.2, 0.0, 0.000, 0.0, 0.000, 0.000,13.2,
00:02:25, 737,  0, 36,  0, 98, 63, 37,  0,109, 69,107, 751, 15,25, 0,    0, 1.556, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.2, 0.0, 0.000, 0.0, 0.000, 0.000,13.2,
00:02:25, 712,  0, 35,  0, 98, 63, 37,  0,109, 69,107, 751, 15,27, 0,    0, 1.556, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.2, 0.0, 0.000, 0.0, 0.000, 0.000,13.2,
00:02:25, 700,  0, 36,  0, 98, 63, 37,  0,109, 69,107, 756, 15,28, 0,    0, 1.556, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,12.9, 0.0, 0.000, 0.0, 0.000, 0.000,12.9,
00:02:25, 725,  0, 36,  0, 98, 63, 39,  0,109, 69,107, 751, 16,26, 0,    0, 1.617, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.2, 0.0, 0.000, 0.0, 0.000, 0.000,13.2,
00:02:25, 712,  0, 35,  0, 98, 63, 38,  0,109, 69,107, 756, 15,27, 0,    0, 1.617, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.2, 0.0, 0.000, 0.0, 0.000, 0.000,13.2,
00:02:25, 712,  0, 36,  0, 98, 63, 38,  0,109, 69,107, 756, 16,27, 0,    0, 1.617, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.1, 0.0, 0.000, 0.0, 0.000, 0.000,13.1,
00:02:25, 712,  0, 35,  0, 98, 63, 39,  0,109, 69,107, 756, 16,27, 0,    0, 1.617, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.1, 0.0, 0.000, 0.0, 0.000, 0.000,13.1,
00:02:25, 712,  0, 35,  0, 98, 63, 38,  0,110, 69,107, 756, 16,27, 0,    0, 1.617, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.1, 0.0, 0.000, 0.3, 0.000, 0.000,13.1,
00:02:25, 712,  0, 35,  0, 98, 63, 39,  0,110, 69,109, 756, 16,27, 0,    0, 1.617, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.1, 0.0, 0.000, 0.3, 0.000, 0.000,13.1,
00:02:25, 725,  0, 36,  0, 98, 63, 38,  0,110, 69,109, 756, 16,27, 0,    0, 1.556, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.1, 0.0, 0.000, 0.3, 0.000, 0.000,13.1,
00:02:25, 712,  0, 36,  0, 98, 63, 36,  0,110, 69,109, 756, 16,27, 0,    0, 1.526, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.1, 0.0, 0.000, 0.0, 0.000, 0.000,13.1,
00:02:25, 712,  0, 35,  0, 98, 63, 37,  0,110, 69,109, 756, 15,26, 0,    0, 1.556, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.1, 0.0, 0.000, 0.0, 0.000, 0.000,13.1,
00:02:25, 725,  0, 35,  0, 98, 63, 37,  0,110, 69,109, 751, 16,25, 0,    0, 1.648, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.1, 0.0, 0.000, 0.0, 0.000, 0.000,13.1,
00:02:25, 687,  0, 36,  0, 98, 63, 39,  0,110, 69,109, 743, 15,28, 0,    0, 1.648, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.2, 0.0, 0.000, 0.6, 0.000, 0.000,13.2,
00:02:25, 700,  0, 36,  0, 98, 62, 39,  0,110, 69,109, 751, 15,27, 0,    0, 1.648, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.2, 0.0, 0.000, 0.3, 0.000, 0.000,13.2,
00:02:25, 675,  0, 36,  0, 98, 62, 38,  0,110, 71,109, 751, 15,28, 0,    0, 1.617, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.2, 0.0, 0.000, 0.6, 0.000, 0.000,13.2,
00:02:25, 700,  0, 36,  0, 98, 63, 39,  0,110, 69,109, 751, 15,27, 0,    0, 1.648, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.2, 0.0, 0.000, 0.9, 0.000, 0.000,13.2,
00:02:26, 725,  0, 36,  0, 98, 63, 38,  0,110, 69,109, 751, 15,25, 0,    0, 1.617, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.2, 0.0, 0.000, 0.3, 0.000, 0.000,13.2,
00:02:26, 687,  0, 36,  0, 98, 62, 39,  0,110, 69,109, 751, 15,27, 0,    0, 1.648, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.2, 0.0, 0.000, 0.3, 0.000, 0.000,13.2,
00:02:26, 687,  0, 36,  0, 98, 62, 38,  0,110, 69,109, 751, 16,27, 0,    0, 1.587, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.2, 0.0, 0.000, 0.6, 0.000, 0.000,13.2,
00:02:26, 712,  0, 35,  0, 98, 63, 38,  0,110, 69,109, 751, 15,26, 0,    0, 1.587, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.2, 0.0, 0.000, 0.0, 0.000, 0.000,13.2,
00:02:26, 725,  0, 36,  0, 98, 63, 36,  0,110, 69,109, 751, 16,25, 0,    0, 1.526, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.1, 0.0, 0.000, 0.0, 0.000, 0.000,13.1,
00:02:26, 712,  0, 36,  0, 98, 62, 38,  0,110, 69,109, 751, 15,25, 0,    0, 1.617, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.3, 0.0, 0.000, 0.3, 0.000, 0.000,13.3,
00:02:26, 725,  0, 36,  0, 98, 63, 38,  0,110, 69,109, 751, 15,25, 0,    0, 1.587, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.3, 0.0, 0.000, 0.0, 0.000, 0.000,13.3,
00:02:26, 700,  0, 36,  0, 98, 62, 38,  0,110, 69,109, 751, 15,27, 0,    0, 1.617, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.3, 0.0, 0.000, 0.0, 0.000, 0.000,13.3,
00:02:26, 700,  0, 36,  0, 98, 63, 38,  0,110, 69,109, 751, 16,27, 0,    0, 1.617, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.3, 0.0, 0.000, 0.0, 0.000, 0.000,13.3,
00:02:26, 687,  0, 36,  0, 98, 62, 39,  0,110, 69,109, 747, 15,27, 0,    0, 1.648, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.3, 0.0, 0.000, 0.6, 0.000, 0.000,13.3,
00:02:26, 700,  0, 36,  0, 98, 62, 38,  0,110, 69,109, 751, 15,27, 0,    0, 1.617, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.3, 0.0, 0.000, 0.6, 0.000, 0.000,13.3,
00:02:26, 700,  0, 36,  0, 98, 62, 38,  0,110, 69,109, 751, 16,27, 0,    0, 1.587, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.3, 0.0, 0.000, 0.3, 0.000, 0.000,13.3,
00:02:26, 725,  0, 36,  0, 98, 63, 39,  0,110, 69,109, 751, 16,27, 0,    0, 1.648, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.3, 0.0, 0.000, 0.3, 0.000, 0.000,13.3,
00:02:26, 700,  0, 36,  0, 98, 63, 39,  0,110, 69,109, 756, 15,27, 0,    0, 1.648, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.2, 0.0, 0.000, 0.3, 0.000, 0.000,13.2,
00:02:26, 712,  0, 36,  0, 98, 62, 39,  0,110, 69,109, 751, 16,27, 0,    0, 1.556, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.2, 0.0, 0.000, 0.3, 0.000, 0.000,13.2,
00:02:26, 700,  0, 36,  0, 98, 63, 38,  0,110, 69,109, 751, 15,26, 0,    0, 1.587, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.2, 0.0, 0.000, 0.0, 0.000, 0.000,13.2,
00:02:26, 687,  0, 36,  0, 98, 63, 38,  0,110, 71,109, 756, 15,28, 0,    0, 1.617, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.2, 0.0, 0.000, 0.0, 0.000, 0.000,13.2,
00:02:27, 700,  0, 36,  0, 98, 63, 39,  0,110, 71,109, 751, 16,27, 0,    0, 1.648, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.2, 0.0, 0.000, 0.0, 0.000, 0.000,13.2,
00:02:27, 700,  0, 36,  0, 98, 62, 38,  0,110, 69,109, 751, 15,28, 0,    0, 1.648, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.2, 0.0, 0.000, 0.0, 0.000, 0.000,13.2,
00:02:27, 675,  0, 36,  0, 98, 62, 38,  0,110, 69,109, 751, 15,28, 0,    0, 1.617, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.3, 0.0, 0.000, 0.3, 0.000, 0.000,13.3,
00:02:27, 700,  0, 36,  0, 98, 62, 38,  0,110, 69,109, 751, 16,27, 0,    0, 1.617, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.3, 0.0, 0.000, 0.3, 0.000, 0.000,13.3,
00:02:27, 700,  0, 36,  0, 98, 63, 39,  0,110, 69,109, 738, 15,27, 0,    0, 1.678, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.3, 0.0, 0.000, 0.0, 0.000, 0.000,13.3,
00:02:27, 700,  0, 36,  0, 98, 62, 38,  0,110, 69,109, 751, 14,27, 0,    0, 1.648, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.4, 0.0, 0.000, 0.3, 0.000, 0.000,13.4,
00:02:27, 712,  0, 36,  0, 98, 63, 39,  0,110, 69,109, 751, 15,26, 0,    0, 1.648, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.4, 0.0, 0.000, 0.0, 0.000, 0.000,13.4,
00:02:27, 700,  0, 36,  0, 98, 63, 39,  0,110, 69,109, 747, 15,27, 0,    0, 1.648, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.4, 0.0, 0.000, 0.0, 0.000, 0.000,13.4,
00:02:27, 687,  0, 36,  0, 98, 62, 39,  0,110, 69,109, 751, 15,28, 0,    0, 1.678, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.4, 0.0, 0.000, 0.3, 0.000, 0.000,13.4,
00:02:27, 725,  0, 36,  0, 98, 62, 39,  0,110, 69,109, 751, 15,25, 0,    0, 1.678, 0.00,  4,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.4, 0.0, 0.000, 0.0, 0.000, 0.000,13.4,
00:02:27, 700,  0, 36,  0, 98, 62, 38,  0,110, 69,109, 751, 15,26, 0,    0, 1.587, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.4, 0.0, 0.000, 0.0, 0.000, 0.000,13.4,
00:02:27, 712,  0, 36,  0, 98, 63, 38,  0,110, 69,109, 751, 15,26, 0,    0, 1.617, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.4, 0.0, 0.000, 0.0, 0.000, 0.000,13.4,
00:02:27, 725,  0, 35,  0, 98, 63, 39,  0,110, 69,109, 751, 16,25, 0,    0, 1.617, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.4, 0.0, 0.000, 0.0, 0.000, 0.000,13.4,
00:02:27, 700,  0, 36,  0, 98, 62, 39,  0,110, 69,109, 751, 15,27, 0,    0, 1.648, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.4, 0.0, 0.000, 0.0, 0.000, 0.000,13.4,
00:02:27, 712,  0, 36,  0, 98, 62, 39,  0,110, 69,109, 751, 16,27, 0,    0, 1.648, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.3, 0.0, 0.000, 0.0, 0.000, 0.000,13.3,
00:02:27, 700,  0, 36,  0, 98, 63, 39,  0,110, 69,109, 751, 16,27, 0,    0, 1.648, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.3, 0.0, 0.000, 0.0, 0.000, 0.000,13.3,
00:02:27, 700,  0, 35,  0, 98, 63, 38,  0,110, 69,109, 751, 15,27, 0,    0, 1.648, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.3, 0.0, 0.000, 0.0, 0.000, 0.000,13.3,
00:02:28, 700,  0, 36,  0, 98, 62, 39,  0,110, 69,109, 751, 15,27, 0,    0, 1.648, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.2, 0.0, 0.000, 0.6, 0.000, 0.000,13.2,
00:02:28, 712,  0, 36,  0, 98, 62, 39,  0,110, 69,109, 751, 15,26, 0,    0, 1.648, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.2, 0.0, 0.000, 0.3, 0.000, 0.000,13.2,
00:02:28, 737,  0, 36,  0, 98, 62, 39,  0,110, 69,109, 756, 16,24, 0,    0, 1.648, 0.00,  4,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.2, 0.0, 0.000, 0.3, 0.000, 0.000,13.2,
00:02:28, 700,  0, 35,  0, 98, 63, 37,  0,110, 69,109, 756, 16,24, 0,    0, 1.556, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.2, 0.0, 0.000, 0.0, 0.000, 0.000,13.2,
00:02:28, 712,  0, 35,  0, 98, 63, 38,  0,110, 69,109, 751, 15,26, 0,    0, 1.587, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.2, 0.0, 0.000, 0.0, 0.000, 0.000,13.2,
00:02:28, 687,  0, 36,  0, 98, 62, 38,  0,110, 69,109, 756, 15,28, 0,    0, 1.648, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.2, 0.0, 0.000, 0.0, 0.000, 0.000,13.2,
00:02:28, 712,  0, 36,  0, 98, 62, 39,  0,110, 69,109, 756, 16,27, 0,    0, 1.617, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.2, 0.0, 0.000, 0.0, 0.000, 0.000,13.2,
00:02:28, 712,  0, 36,  0, 98, 62, 39,  0,110, 69,109, 751, 16,26, 0,    0, 1.648, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.2, 0.0, 0.000, 0.0, 0.000, 0.000,13.2,
00:02:28, 712,  0, 35,  0, 98, 63, 38,  0,110, 71,109, 751, 15,26, 0,    0, 1.587, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.2, 0.0, 0.000, 0.0, 0.000, 0.000,13.2,
00:02:28, 700,  0, 35,  0, 98, 63, 39,  0,110, 71,109, 751, 15,27, 0,    0, 1.648, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.1, 0.0, 0.000, 0.0, 0.000, 0.000,13.1,
00:02:28, 712,  0, 36,  0, 98, 62, 38,  0,110, 69,109, 751, 15,26, 0,    0, 1.617, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.2, 0.0, 0.000, 0.3, 0.000, 0.000,13.2,
00:02:28, 687,  0, 36,  0, 98, 62, 38,  0,110, 69,109, 756, 15,28, 0,    0, 1.617, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.3, 0.0, 0.000, 0.6, 0.000, 0.000,13.3,
00:02:28, 712,  0, 36,  0, 98, 62, 38,  0,110, 69,109, 751, 15,27, 0,    0, 1.617, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.2, 0.0, 0.000, 0.3, 0.000, 0.000,13.2,
00:02:28, 712,  0, 36,  0, 98, 62, 39,  0,110, 69,109, 751, 15,26, 0,    0, 1.648, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.1, 0.0, 0.000, 0.6, 0.000, 0.000,13.1,
00:02:28, 712,  0, 36,  0, 98, 62, 39,  0,110, 69,109, 756, 15,27, 0,    0, 1.678, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.2, 0.0, 0.000, 0.6, 0.000, 0.000,13.2,
00:02:28, 712,  0, 36,  0, 98, 62, 38,  0,110, 69,109, 756, 15,27, 0,    0, 1.617, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.2, 0.0, 0.000, 0.0, 0.000, 0.000,13.2,
00:02:28, 700,  0, 36,  0, 98, 63, 38,  0,110, 69,109, 756, 15,27, 0,    0, 1.617, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.2, 0.0, 0.000, 0.0, 0.000, 0.000,13.2,
00:02:29, 725,  0, 36,  0, 98, 63, 38,  0,110, 69,109, 756, 16,25, 0,    0, 1.587, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.2, 0.0, 0.000, 0.0, 0.000, 0.000,13.2,
00:02:29, 737,  0, 36,  0, 98, 63, 39,  0,110, 69,109, 751, 16,24, 0,    0, 1.648, 0.00,  4,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 25,12.0,13.2, 0.0, 0.000, 0.0, 0.000, 0.000,13.2,
