This file is created using RaceChrono Pro v10.1.3 ( http://racechrono.com/ ).
Format,3
Session title,"Copia di Massa Finalese"
Session type,Lap timing
Track name,"Copia di Massa Finalese"
Driver name,
Created,04/08/2026,13:14
Note,

timestamp,fragment_id,lap_number,elapsed_time,distance_traveled,accuracy,altitude,bearing,device_update_rate,fix_type,latitude,longitude,satellites,speed,combined_acc,device_update_rate,lateral_acc,lean_angle,longitudinal_acc,speed,engine_oil_temp,percent_1,rpm,device_update_rate,x_acc,y_acc,z_acc,device_update_rate,x_rate_of_rotation,y_rate_of_rotation,z_rate_of_rotation,device_update_rate,x_magnetic_field,y_magnetic_field,z_magnetic_field
unix time,,,s,m,m,m,deg,Hz,,deg,deg,sats,m/s,G,Hz,G,deg,G,m/s,.C,%,rpm,Hz,G,G,G,Hz,deg/s,deg/s,deg/s,Hz,uT,uT,uT
,,,,,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,calc,calc,calc,calc,calc,calc,300: canbus,300: canbus,300: canbus,200: acc,200: acc,200: acc,200: acc,201: gyro,201: gyro,201: gyro,201: gyro,202: magn,202: magn,202: magn,202: magn
1785849363.69,0,,0.69,0.12765,4.848,-2.262,0.0,,1.0,44.8318239,11.224415,8.14,0.0,0.00217,20.0,-0.00032,0.01851,0.00214,0.0,0.0,33.0,0.0,48.75566,0.50394,0.01315,0.89602,48.57056,-0.005,0.007,-0.065,47.99392,-141.156,-38.968,-200.112
1785849363.7,0,,0.7,0.1295,4.84,-2.26,0.0,,1.0,44.8318238,11.224415,8.2,0.0,0.00224,20.0,-0.00033,0.01913,0.00221,0.0,0.0,33.0,0.0,48.73462,0.50419,0.0134,0.89534,48.56086,-0.005,-0.02062,-0.01024,47.97968,-141.246,-39.063,-200.292
1785849363.706,0,,0.706,0.13061,4.8352,-2.2588,0.0,,1.0,44.8318238,11.224415,8.236,0.0,0.00228,20.0,-0.00034,0.01951,0.00226,0.0,0.0,33.0,0.0,48.722,0.50433,0.01354,0.89494,48.55504,-0.005,-0.03719,0.02262,47.97114,-141.3,-39.12,-200.4
1785849363.711,0,,0.711,0.13153,4.8312,-2.2578,0.0,,1.0,44.8318238,11.224415,8.266,0.0,0.00232,20.0,-0.00035,0.01982,0.00229,0.0,0.0,33.0,0.0,48.71148,0.50445,0.01366,0.8946,48.55019,-0.005,-0.051,0.05,47.95979,-141.28158,-39.07,-200.46316
1785849363.725,0,,0.725,0.13413,4.82,-2.255,0.0,,1.0,44.8318238,11.224415,8.35,0.0,0.00242,20.0,-0.00036,0.0207,0.0024,0.0,0.0,33.0,0.0,48.67142,0.50588,0.01389,0.89587,48.52468,-0.005,0.03374,0.05,47.92801,-141.23,-38.93,-200.64
1785849363.73,0,,0.73,0.13505,4.816,-2.254,0.0,,1.0,44.8318238,11.224415,8.38,0.0,0.00246,20.0,-0.00037,0.02101,0.00243,0.0,0.0,33.0,0.0,48.65711,0.50639,0.01397,0.89633,48.51556,-0.005,0.064,0.05,47.91281,-141.24667,-38.87524,-200.62571
1785849363.746,0,,0.746,0.13801,4.8032,-2.2508,0.0,,1.0,44.8318238,11.224415,8.476,0.0,0.00258,20.0,-0.00038,0.02202,0.00255,0.0,0.0,33.0,0.0,48.5996,0.505,0.01495,0.89478,48.47222,-0.04919,0.064,0.00581,47.86415,-141.3,-38.7,-200.58
1785849363.75,0,,0.75,0.13875,4.8,-2.25,0.0,,1.0,44.8318238,11.224415,8.5,0.0,0.00261,20.0,-0.00039,0.02227,0.00258,0.0,0.0,33.0,0.0,48.58522,0.50466,0.01519,0.89439,48.46139,-0.06024,0.064,-0.00524,47.84929,-141.346,-38.616,-200.566
1785849363.751,0,,0.751,0.13894,4.7992,-2.2498,0.0,,1.0,44.8318237,11.224415,8.506,0.0,0.00261,20.0,-0.00039,0.02234,0.00259,0.0,0.0,33.0,0.0,48.58103,0.50469,0.01519,0.89438,48.45868,-0.063,0.064,-0.008,47.84557,-141.3575,-38.595,-200.5625
1785849363.764,0,,0.764,0.14134,4.7888,-2.2472,0.0,,1.0,44.8318237,11.224415,8.584,0.0,0.00272,20.0,-0.0004,0.0232,0.00268,0.0,0.0,33.0,0.0,48.52662,0.50516,0.01519,0.89418,48.41518,-0.063,0.025,-0.008,47.79728,-141.507,-38.322,-200.517
1785849363.766,0,,0.766,0.14171,4.7872,-2.2468,0.0,,1.0,44.8318237,11.224415,8.596,0.0,0.00273,20.0,-0.00041,0.02333,0.0027,0.0,0.0,33.0,0.0,48.51825,0.50523,0.01519,0.89415,48.40849,-0.063,0.019,-0.008,47.78985,-141.53,-38.28,-200.51
1785849363.77,0,,0.77,0.14245,4.784,-2.246,0.0,,1.0,44.8318237,11.224415,8.62,0.0,0.00276,20.0,-0.00041,0.02359,0.00273,0.0,0.0,33.0,0.0,48.50151,0.50537,0.01519,0.89409,48.39511,-0.063,0.007,-0.008,47.77277,-141.53,-38.266,-200.51
1785849363.786,0,,0.786,0.14541,4.7712,-2.2428,0.0,,1.0,44.8318237,11.224415,8.716,0.0,0.00289,20.0,-0.00043,0.02465,0.00285,0.0,0.0,33.0,0.0,48.42567,0.50635,0.01454,0.89433,48.33123,0.029,-0.0394,-0.008,47.70446,-141.53,-38.21,-200.51
1785849363.79,0,,0.79,0.14615,4.768,-2.242,0.0,,1.0,44.8318237,11.224415,8.74,0.0,0.00292,20.0,-0.00043,0.02491,0.00288,0.0,0.0,33.0,0.0,48.40671,0.5066,0.01438,0.89439,48.31526,0.052,-0.051,-0.008,47.6857,-141.484,-38.246,-200.536
1785849363.8,0,,0.8,0.148,4.76,-2.24,0.0,,1.0,44.8318237,11.224415,8.8,0.0,0.00299,20.0,-0.00045,0.02557,0.00296,0.0,0.0,33.0,0.0,48.35629,0.50611,0.01352,0.89439,48.27147,-0.03853,-0.02047,-0.008,47.6388,-141.369,-38.336,-200.601
1785849363.806,0,,0.806,0.14911,4.7552,-2.2388,0.0,,1.0,44.8318237,11.224415,8.836,0.0,0.00304,20.0,-0.00045,0.02601,0.00301,0.0,0.0,33.0,0.0,48.32604,0.50582,0.013,0.89439,48.24521,-0.09284,-0.00216,-0.008,47.61066,-141.3,-38.39,-200.64
1785849363.809,0,,0.809,0.14967,4.7528,-2.2382,0.0,,1.0,44.8318237,11.224415,8.854,0.0,0.00307,20.0,-0.00046,0.02622,0.00304,0.0,0.0,33.0,0.0,48.31092,0.50568,0.01275,0.89439,48.23207,-0.12,0.007,-0.008,47.59569,-141.273,-38.4365,-200.6745
1785849363.826,0,,0.826,0.15281,4.7392,-2.2348,0.0,,1.0,44.8318236,11.224415,8.956,0.0,0.00321,20.0,-0.00048,0.02745,0.00318,0.0,0.0,33.0,0.0,48.21973,0.50601,0.0125,0.89514,48.15068,-0.12,-0.03995,-0.008,47.51086,-141.12,-38.7,-200.87
1785849363.83,0,,0.83,0.15355,4.736,-2.234,0.0,,1.0,44.8318236,11.224415,8.98,0.0,0.00325,20.0,-0.00048,0.02774,0.00321,0.0,0.0,33.0,0.0,48.19827,0.50609,0.01244,0.89531,48.13153,-0.12,-0.051,-0.008,47.49038,-141.12,-38.7,-200.87
1785849363.85,0,,0.85,0.15725,4.72,-2.23,0.0,,1.0,44.8318236,11.224415,9.1,0.0,0.00342,20.0,-0.00051,0.02919,0.00338,0.0,0.0,33.0,0.0,48.0898,0.50603,0.01253,0.89511,48.03167,-0.08761,-0.03466,-0.04011,47.38799,-141.12,-38.7,-200.87
1785849363.899,0,,0.899,0.16632,4.6808,-2.2202,0.0,,1.0,44.8318235,11.224415,9.394,0.0,0.00388,20.0,-0.00058,0.03313,0.00383,0.0,0.0,33.0,0.0,47.82403,0.50589,0.01274,0.89462,47.78699,-0.00824,0.00537,-0.11879,47.13714,-141.12,-38.7,-200.87
1785849363.9,0,,0.9,0.1665,4.68,-2.22,0.0,,1.0,44.8318235,11.224415,9.4,0.0,0.00389,20.0,-0.00058,0.03321,0.00384,0.0,0.0,33.0,0.0,47.8186,0.50588,0.01274,0.89461,47.782,-0.00662,0.00618,-0.12039,47.13232,-141.11368,-38.67421,-200.85105
1785849363.901,0,,0.901,0.16669,4.6792,-2.2198,0.0,,1.0,44.8318235,11.224415,9.406,0.0,0.0039,20.0,-0.00058,0.0333,0.00385,0.0,0.0,33.0,0.0,47.81318,0.50588,0.01275,0.8946,47.77701,-0.005,0.007,-0.122,47.1275,-141.10737,-38.64842,-200.83211
1785849363.918,0,,0.918,0.16983,4.6656,-2.2164,0.0,,1.0,44.8318235,11.224415,9.508,0.0,0.00408,20.0,-0.00061,0.03485,0.00403,0.0,0.0,33.0,0.0,47.72901,0.50704,0.0139,0.8946,47.69616,0.04114,-0.03995,-0.02971,47.04557,-141.0,-38.21,-200.51
1785849363.922,0,,0.922,0.17057,4.6624,-2.2156,0.0,,1.0,44.8318235,11.224415,9.532,0.0,0.00412,20.0,-0.00061,0.03521,0.00408,0.0,0.0,33.0,0.0,47.70921,0.50731,0.01417,0.8946,47.67714,0.052,-0.051,-0.008,47.02753,-140.98909,-38.21,-200.49
1785849363.94,0,,0.94,0.1739,4.648,-2.212,0.0,,1.0,44.8318234,11.224415,9.64,0.0,0.00431,20.0,-0.00064,0.03684,0.00426,0.0,0.0,33.0,0.0,47.62388,0.5069,0.01275,0.89409,47.59854,-0.063,-0.051,-0.008,46.94635,-140.94,-38.21,-200.4
1785849363.95,0,,0.95,0.17575,4.64,-2.21,0.0,,1.0,44.8318234,11.224415,9.7,0.0,0.00442,20.0,-0.00066,0.03775,0.00437,0.0,0.0,33.0,0.0,47.58149,0.50593,0.01309,0.89491,47.55827,-0.03538,-0.051,0.01962,46.90679,-140.90316,-38.39947,-200.36842
1785849363.959,0,,0.959,0.17742,4.6328,-2.2082,0.0,,1.0,44.8318234,11.224415,9.754,0.0,0.00453,20.0,-0.00068,0.03868,0.00448,0.0,0.0,33.0,0.0,47.54334,0.50506,0.01339,0.89566,47.52202,-0.01052,-0.051,0.04448,46.87118,-140.87,-38.57,-200.34
1785849363.961,0,,0.961,0.17779,4.6312,-2.2078,0.0,,1.0,44.8318234,11.224415,9.766,0.0,0.00455,20.0,-0.00068,0.03888,0.0045,0.0,0.0,33.0,0.0,47.53486,0.50486,0.01346,0.89582,47.51397,-0.005,-0.051,0.05,46.86417,-140.86429,-38.57667,-200.33429
1785849363.98,0,,0.98,0.1813,4.616,-2.204,0.0,,1.0,44.8318234,11.224415,9.88,0.0,0.00478,20.0,-0.00071,0.04085,0.00473,0.0,0.0,33.0,0.0,47.46517,0.50537,0.01397,0.89562,47.44788,-0.005,0.121,-0.065,46.79762,-140.81,-38.64,-200.28
1785849364.0,0,,1.0,0.185,4.6,-2.2,0.0,1.0,1.0,44.8318233,11.224415,10.0,0.0,0.00502,20.0,-0.00075,0.04291,0.00497,0.0,0.0,33.0,0.0,47.3955,0.5071,0.01417,0.89531,47.39004,0.109,0.007,0.164,46.73075,-140.87,-38.57,-200.34
1785849364.019,0,,1.019,0.19556,4.5943,-2.2114,0.0,1.0,1.0,44.8318232,11.224415,10.0,0.00602,0.00528,20.0,-0.00079,0.04514,0.00522,0.00602,0.0,33.0,0.0,47.34358,0.50517,0.01489,0.89337,47.33888,0.0007,-0.10225,-0.05355,46.68178,-141.0,-38.34,-200.51
1785849364.02,0,,1.02,0.19612,4.594,-2.212,0.0,1.0,1.0,44.8318232,11.224415,10.0,0.00634,0.0053,20.0,-0.00079,0.04526,0.00524,0.00634,0.0,33.0,0.0,47.34163,0.50519,0.01481,0.89342,47.33619,-0.005,-0.108,-0.065,46.67998,-140.99714,-38.33714,-200.5019
1785849364.03,0,,1.03,0.20168,4.591,-2.218,0.0,1.0,1.0,44.8318232,11.224415,10.0,0.00951,0.00544,20.0,-0.00081,0.04643,0.00537,0.00951,0.0,33.0,0.0,47.3222,0.50543,0.01398,0.89391,47.31697,-0.034,-0.022,0.021,46.66195,-140.96857,-38.30857,-200.42095
1785849364.04,0,,1.04,0.20724,4.588,-2.224,0.0,1.0,1.0,44.8318231,11.224415,10.0,0.01268,0.00557,20.0,-0.00083,0.04761,0.00551,0.01268,0.0,33.0,0.0,47.30276,0.50568,0.01315,0.89439,47.29775,-0.063,0.064,0.107,46.64392,-140.94,-38.28,-200.34
1785849364.05,0,,1.05,0.2128,4.585,-2.23,0.0,1.0,1.0,44.8318231,11.224415,10.0,0.01585,0.00571,20.0,-0.00085,0.04878,0.00565,0.01585,0.0,33.0,0.0,47.29159,0.50588,0.01417,0.89475,47.28665,-0.0055,0.0355,0.107,46.63405,-140.76,-38.4,-200.34
1785849364.06,0,,1.06,0.21836,4.582,-2.236,0.0,1.0,1.0,44.831823,11.224415,10.0,0.01902,0.00587,20.0,-0.00087,0.05012,0.0058,0.01902,0.0,33.0,0.0,47.28042,0.50609,0.01519,0.89511,47.27555,0.052,0.007,0.107,46.62418,-140.58,-38.52,-200.34
1785849364.084,0,,1.084,0.2317,4.5748,-2.2504,0.0,1.0,1.0,44.8318229,11.224415,10.0,0.02663,0.00624,20.0,-0.00093,0.05333,0.00617,0.02663,0.0,33.0,0.0,47.27715,0.50568,0.01366,0.89388,47.27268,0.052,0.007,-0.065,46.6216,-140.64,-38.93,-200.64
1785849364.098,0,,1.098,0.23949,4.5706,-2.2588,0.0,1.0,1.0,44.8318228,11.224415,10.0,0.03107,0.00646,20.0,-0.00096,0.05521,0.00639,0.03107,0.0,33.0,0.0,47.28295,0.50639,0.01366,0.89388,47.27851,0.052,0.007,0.05,46.63086,-140.7,-38.93,-200.51
1785849364.1,0,,1.1,0.2406,4.57,-2.26,0.0,1.0,1.0,44.8318228,11.224415,10.0,0.0317,0.00649,20.0,-0.00097,0.05547,0.00642,0.0317,0.0,33.0,0.0,47.28544,0.50621,0.01358,0.89382,47.28101,0.04657,0.00148,0.03905,46.63354,-140.71048,-38.93,-200.51667
1785849364.118,0,,1.118,0.25061,4.5646,-2.2708,0.0,1.0,1.0,44.8318227,11.224415,10.0,0.03741,0.00681,20.0,-0.00102,0.0582,0.00674,0.03741,0.0,33.0,0.0,47.30783,0.50455,0.01279,0.8932,47.30358,-0.00229,-0.04824,-0.05952,46.65763,-140.80476,-38.93,-200.57667
1785849364.119,0,,1.119,0.25116,4.5643,-2.2714,0.0,1.0,1.0,44.8318227,11.224415,10.0,0.03772,0.00683,20.0,-0.00102,0.05835,0.00675,0.03772,0.0,33.0,0.0,47.30907,0.50445,0.01275,0.89317,47.30483,-0.005,-0.051,-0.065,46.65896,-140.81,-38.93,-200.58
1785849364.138,0,,1.138,0.26173,4.5586,-2.2828,0.0,1.0,1.0,44.8318226,11.224415,10.0,0.04375,0.00717,20.0,-0.00107,0.06123,0.00709,0.04375,0.0,33.0,0.0,47.34911,0.50517,0.01203,0.89653,47.34527,-0.12,-0.051,-0.008,46.69911,-140.5915,-38.93,-200.694
1785849364.139,0,,1.139,0.26228,4.5583,-2.2834,0.0,1.0,1.0,44.8318226,11.224415,10.0,0.04406,0.00718,20.0,-0.00107,0.06138,0.0071,0.04406,0.0,33.0,0.0,47.35177,0.50517,0.01207,0.89648,47.34799,-0.115,-0.051,-0.01048,46.70122,-140.58,-38.93,-200.7
1785849364.15,0,,1.15,0.2684,4.555,-2.29,0.0,1.0,1.0,44.8318226,11.224415,10.0,0.04755,0.00738,20.0,-0.0011,0.06304,0.0073,0.04755,0.0,33.0,0.0,47.38099,0.50517,0.01242,0.89587,47.37781,-0.06,-0.051,-0.03774,46.73149,-140.46,-39.08,-200.64
1785849364.16,0,,1.16,0.27396,4.552,-2.296,0.0,1.0,1.0,44.8318225,11.224415,10.0,0.05072,0.00758,20.0,-0.00113,0.06474,0.00749,0.05072,0.0,33.0,0.0,47.40756,0.50517,0.01275,0.89531,47.40493,-0.01,-0.051,-0.06252,46.75901,-140.35091,-39.21636,-200.58545
1785849364.161,0,,1.161,0.27452,4.5517,-2.2966,0.0,1.0,1.0,44.8318225,11.224415,10.0,0.05104,0.0076,20.0,-0.00113,0.06491,0.00751,0.05104,0.0,33.0,0.0,47.41092,0.50522,0.01282,0.89522,47.40764,-0.005,-0.051,-0.065,46.76176,-140.34,-39.23,-200.58
1785849364.179,0,,1.179,0.28452,4.5463,-2.3074,0.0,1.0,1.0,44.8318224,11.224415,10.0,0.05674,0.00796,20.0,-0.00119,0.06797,0.00787,0.05674,0.0,33.0,0.0,47.47151,0.50609,0.01417,0.89368,47.4682,0.052,0.007,-0.065,46.82278,-140.28,-39.3,-200.4
1785849364.2,0,,1.2,0.2962,4.54,-2.32,0.0,1.0,1.0,44.8318223,11.224415,10.0,0.0634,0.00837,20.0,-0.00125,0.07154,0.00828,0.0634,0.0,33.0,0.0,47.55496,0.50415,0.01519,0.89582,47.55198,-0.005,-0.051,-0.008,46.9067,-140.22,-39.3,-200.58
1785849364.2,0,,1.2,0.2962,4.54,-2.32,0.0,1.0,1.0,44.8318223,11.224415,10.0,0.0634,0.00837,20.0,-0.00125,0.07154,0.00828,0.0634,0.0,33.0,0.0,47.55496,0.50415,0.01519,0.89582,47.55198,-0.005,-0.051,-0.008,46.9067,-140.22,-39.3,-200.58
1785849364.217,0,,1.217,0.30565,4.5349,-2.3302,0.0,1.0,1.0,44.8318222,11.224415,10.0,0.06879,0.00875,20.0,-0.0013,0.07475,0.00865,0.06879,0.0,33.0,0.0,47.63055,0.50445,0.01468,0.89562,47.62794,0.109,-0.051,0.05,46.9833,-140.37211,-39.66684,-200.51737
1785849364.219,0,,1.219,0.30676,4.5343,-2.3314,0.0,1.0,1.0,44.8318222,11.224415,10.0,0.06942,0.00879,20.0,-0.00131,0.07513,0.0087,0.06942,0.0,33.0,0.0,47.64049,0.50447,0.01459,0.89557,47.63791,0.08719,-0.04548,0.04448,46.99231,-140.39,-39.71,-200.51
1785849364.223,0,,1.223,0.30899,4.5331,-2.3338,0.0,1.0,1.0,44.8318222,11.224415,10.0,0.07069,0.00888,20.0,-0.00132,0.07589,0.00878,0.07069,0.0,33.0,0.0,47.66038,0.50451,0.01439,0.89547,47.65783,0.04357,-0.03443,0.03343,47.01227,-140.39,-39.71,-200.464
1785849364.238,0,,1.238,0.31733,4.5286,-2.3428,0.0,1.0,1.0,44.8318221,11.224415,10.0,0.07545,0.00921,20.0,-0.00137,0.07872,0.00911,0.07545,0.0,33.0,0.0,47.73494,0.50466,0.01366,0.89511,47.73254,-0.12,0.007,-0.008,47.08711,-140.39,-39.71,-200.2915
1785849364.239,0,,1.239,0.31788,4.5283,-2.3434,0.0,1.0,1.0,44.8318221,11.224415,10.0,0.07576,0.00924,20.0,-0.00138,0.07891,0.00913,0.07576,0.0,33.0,0.0,47.74036,0.50467,0.01372,0.89519,47.73797,-0.11181,0.00152,-0.00252,47.0921,-140.39,-39.71,-200.28
1785849364.25,0,,1.25,0.324,4.525,-2.35,0.0,1.0,1.0,44.8318221,11.224415,10.0,0.07925,0.00948,20.0,-0.00141,0.08099,0.00937,0.07925,0.0,33.0,0.0,47.79995,0.50477,0.01436,0.8961,47.7977,-0.02171,-0.05871,0.05771,47.15143,-140.39,-39.64714,-200.18571
1785849364.259,0,,1.259,0.329,4.5223,-2.3554,0.0,1.0,1.0,44.831822,11.224415,10.0,0.0821,0.0097,20.0,-0.00145,0.08286,0.00959,0.0821,0.0,33.0,0.0,47.84871,0.50486,0.01489,0.89684,47.84657,0.052,-0.108,0.107,47.19998,-140.39,-39.59571,-200.10857
1785849364.26,0,,1.26,0.32956,4.522,-2.356,0.0,1.0,1.0,44.831822,11.224415,10.0,0.08242,0.00972,20.0,-0.00145,0.08307,0.00961,0.08242,0.0,33.0,0.0,47.85448,0.5049,0.01485,0.89671,47.85236,0.049,-0.10195,0.10095,47.20537,-140.39,-39.59,-200.1
1785849364.278,0,,1.278,0.33957,4.5166,-2.3668,0.0,1.0,1.0,44.8318219,11.224415,10.0,0.08813,0.01016,20.0,-0.00151,0.0868,0.01005,0.08813,0.0,33.0,0.0,47.95847,0.50568,0.01417,0.89439,47.95655,-0.005,0.007,-0.008,47.3083,-140.291,-39.59,-200.046
1785849364.28,0,,1.28,0.34068,4.516,-2.368,0.0,1.0,1.0,44.8318219,11.224415,10.0,0.08876,0.01021,20.0,-0.00152,0.08722,0.01009,0.08876,0.0,33.0,0.0,47.97047,0.50572,0.01402,0.89447,47.96857,-0.005,-0.00578,-0.01433,47.31974,-140.28,-39.59,-200.04
1785849364.296,0,,1.296,0.34958,4.5112,-2.3776,0.0,1.0,1.0,44.8318219,11.224415,10.0,0.09383,0.0106,20.0,-0.00158,0.09054,0.01048,0.09383,0.0,33.0,0.0,48.06646,0.50609,0.01275,0.89511,48.06477,-0.005,-0.108,-0.065,47.41521,-140.48211,-39.54789,-199.98947
1785849364.299,0,,1.299,0.35124,4.5103,-2.3794,0.0,1.0,1.0,44.8318218,11.224415,10.0,0.09478,0.01067,20.0,-0.00159,0.09116,0.01055,0.09478,0.0,33.0,0.0,48.08504,0.50616,0.01296,0.89518,48.08338,-0.005,-0.108,-0.065,47.43311,-140.52,-39.54,-199.98
1785849364.3,0,,1.3,0.3518,4.51,-2.38,0.0,1.0,1.0,44.8318218,11.224415,10.0,0.0951,0.01069,20.0,-0.00159,0.09136,0.01057,0.0951,0.0,33.0,0.0,48.09124,0.50619,0.01303,0.89521,48.08959,-0.005,-0.108,-0.065,47.43924,-140.523,-39.522,-199.992
1785849364.316,0,,1.316,0.3607,4.5052,-2.3896,0.0,1.0,1.0,44.8318218,11.224415,10.0,0.10017,0.01111,20.0,-0.00166,0.09496,0.01099,0.10017,0.0,33.0,0.0,48.19037,0.5066,0.01417,0.89562,48.18887,-0.005,-0.108,-0.065,47.53736,-140.571,-39.234,-200.184
1785849364.319,0,,1.319,0.36236,4.5043,-2.3914,0.0,1.0,1.0,44.8318217,11.224415,10.0,0.10112,0.01119,20.0,-0.00167,0.09563,0.01107,0.10112,0.0,33.0,0.0,48.20942,0.5064,0.01401,0.89568,48.20795,-0.005,-0.08984,-0.065,47.55576,-140.58,-39.18,-200.22
1785849364.328,0,,1.328,0.36737,4.5016,-2.3968,0.0,1.0,1.0,44.8318217,11.224415,10.0,0.10398,0.01143,20.0,-0.0017,0.09765,0.0113,0.10398,0.0,33.0,0.0,48.26655,0.50582,0.01353,0.89587,48.26521,-0.005,-0.03537,-0.065,47.61166,-140.607,-39.153,-200.247
1785849364.335,0,,1.335,0.37126,4.4995,-2.401,0.0,1.0,1.0,44.8318217,11.224415,10.0,0.10619,0.01161,20.0,-0.00173,0.09922,0.01148,0.1062,0.0,33.0,0.0,48.31099,0.50537,0.01315,0.89602,48.30974,-0.005,0.007,-0.065,47.65513,-140.628,-39.132,-200.268
1785849364.339,0,,1.339,0.37348,4.4983,-2.4034,0.0,1.0,1.0,44.8318216,11.224415,10.0,0.10746,0.01172,20.0,-0.00175,0.10012,0.01159,0.10746,0.0,33.0,0.0,48.33654,0.50533,0.01325,0.89571,48.33535,-0.005,-0.00405,-0.065,47.67997,-140.64,-39.12,-200.28
1785849364.35,0,,1.35,0.3796,4.495,-2.41,0.0,1.0,1.0,44.8318216,11.224415,10.0,0.11095,0.01201,20.0,-0.00179,0.10259,0.01187,0.11095,0.0,33.0,0.0,48.4068,0.50523,0.01352,0.89486,48.40575,-0.005,-0.03443,-0.065,47.74895,-140.7665,-39.1805,-200.115
1785849364.356,0,,1.356,0.38294,4.4932,-2.4136,0.0,1.0,1.0,44.8318216,11.224415,10.0,0.11285,0.01218,20.0,-0.00182,0.10402,0.01204,0.11285,0.0,33.0,0.0,48.44512,0.50517,0.01366,0.89439,48.44416,-0.005,-0.051,-0.065,47.78657,-140.8355,-39.2135,-200.025
1785849364.359,0,,1.359,0.3846,4.4923,-2.4154,0.0,1.0,1.0,44.8318215,11.224415,10.0,0.1138,0.01226,20.0,-0.00183,0.10474,0.01212,0.1138,0.0,33.0,0.0,48.46418,0.50539,0.01352,0.89446,48.46319,-0.005,-0.04184,-0.065,47.80538,-140.87,-39.23,-199.98
1785849364.375,0,,1.375,0.3935,4.4875,-2.425,0.0,1.0,1.0,44.8318215,11.224415,10.0,0.11888,0.01271,20.0,-0.00189,0.10857,0.01257,0.11888,0.0,33.0,0.0,48.5658,0.5066,0.01275,0.8948,48.56469,-0.005,0.007,-0.065,47.90476,-140.686,-38.806,-200.028
1785849364.379,0,,1.379,0.39572,4.4863,-2.4274,0.0,1.0,1.0,44.8318214,11.224415,10.0,0.12014,0.01282,20.0,-0.00191,0.10953,0.01268,0.12014,0.0,33.0,0.0,48.59092,0.50646,0.01288,0.8948,48.58984,-0.01605,0.007,-0.065,47.9296,-140.64,-38.7,-200.04
1785849364.396,0,,1.396,0.40518,4.4812,-2.4376,0.0,1.0,1.0,44.8318214,11.224415,10.0,0.12553,0.0133,20.0,-0.00198,0.1136,0.01315,0.12553,0.0,33.0,0.0,48.69769,0.50588,0.01346,0.8948,48.69672,-0.063,0.007,-0.065,48.03269,-140.64,-38.5895,-200.091
1785849364.399,0,,1.399,0.40684,4.4803,-2.4394,0.0,1.0,1.0,44.8318213,11.224415,10.0,0.12648,0.01338,20.0,-0.002,0.11432,0.01323,0.12648,0.0,33.0,0.0,48.71603,0.50585,0.01326,0.8948,48.71513,-0.04484,0.007,-0.065,48.05089,-140.64,-38.57,-200.1
1785849364.4,0,,1.4,0.4074,4.48,-2.44,0.0,1.0,1.0,44.8318213,11.224415,10.0,0.1268,0.01341,20.0,-0.002,0.11456,0.01326,0.1268,0.0,33.0,0.0,48.72214,0.50584,0.01319,0.8948,48.72126,-0.03879,0.007,-0.065,48.05682,-140.634,-38.5735,-200.112
1785849364.414,0,,1.414,0.41518,4.4758,-2.4484,0.0,1.0,1.0,44.8318213,11.224415,10.0,0.13124,0.01382,20.0,-0.00206,0.11808,0.01367,0.13124,0.0,33.0,0.0,48.80772,0.50568,0.01224,0.8948,48.80716,0.04595,0.007,-0.065,48.13983,-140.55,-38.6225,-200.28
1785849364.415,0,,1.415,0.41574,4.4755,-2.449,0.0,1.0,1.0,44.8318213,11.224415,10.0,0.13156,0.01385,20.0,-0.00207,0.11833,0.0137,0.13156,0.0,33.0,0.0,48.81364,0.50565,0.01232,0.89479,48.8133,0.052,0.007,-0.065,48.14576,-140.544,-38.626,-200.292
1785849364.418,0,,1.418,0.41741,4.4746,-2.4508,0.0,1.0,1.0,44.8318212,11.224415,10.0,0.13251,0.01394,20.0,-0.00208,0.11909,0.01378,0.13251,0.0,33.0,0.0,48.83137,0.50558,0.01255,0.89476,48.831,0.02743,0.01514,-0.04857,48.16355,-140.526,-38.6365,-200.328
1785849364.419,0,,1.419,0.41796,4.4743,-2.4514,0.0,1.0,1.0,44.8318212,11.224415,10.0,0.13282,0.01397,20.0,-0.00208,0.11934,0.01381,0.13282,0.0,33.0,0.0,48.83728,0.50556,0.01263,0.89475,48.8369,0.01924,0.01786,-0.0431,48.16948,-140.52,-38.64,-200.34
1785849364.436,0,,1.436,0.42742,4.4692,-2.4616,0.0,1.0,1.0,44.8318212,11.224415,10.0,0.13821,0.01447,20.0,-0.00216,0.12362,0.01431,0.13821,0.0,33.0,0.0,48.93779,0.50517,0.01397,0.8946,48.93724,-0.12,0.064,0.05,48.26587,-140.673,-38.334,-200.034
1785849364.439,0,,1.439,0.42908,4.4683,-2.4634,0.0,1.0,1.0,44.8318211,11.224415,10.0,0.13916,0.01456,20.0,-0.00217,0.12438,0.0144,0.13916,0.0,33.0,0.0,48.95461,0.50533,0.01422,0.89444,48.95404,-0.10976,0.07424,0.02988,48.28288,-140.7,-38.28,-199.98
